# https://lysvc.cc/tools/m3u_txt_change.php
# https://live.fanmingming.com/txt2m3u/

央视频道,#genre#
CCTV17,http://110.253.49.92:8686/rtp/239.253.93.150:6318
CCTV17,http://171.116.192.34:8085/rtp/226.0.2.170:9272
CCTV17,http://49.85.119.109:8887/rtp/239.49.8.52:9810
CCTV17,http://121.232.159.212:8188/rtp/239.49.8.52:9810
CCTV17,http://117.86.51.89:8888/rtp/239.49.8.52:9810
CCTV17,http://115.197.136.82:8888/rtp/233.50.200.113:5140
CCTV17,http://202.111.192.14:5146/rtp/238.1.78.178:7296
CCTV17,http://220.169.109.72:802/rtp/239.76.252.238:9000
CCTV17,http://171.109.20.22:4566/rtp/239.81.0.228:4056
CCTV17,http://180.140.176.179:40222/rtp/239.81.0.228:4056
CCTV17,http://116.9.4.13:4000/rtp/239.81.0.228:4056
CCTV17,http://27.10.212.233:8002/rtp/225.0.4.179:7980
